review,hotel#general,hotel#prices,hotel#design&features,hotel#cleanliness,hotel#comfort,hotel#quality,hotel#miscellaneous,rooms#general,rooms#prices,rooms#design&features,rooms#cleanliness,rooms#comfort,rooms#quality,rooms#miscellaneous,room_amenities#general,room_amenities#prices,room_amenities#design&features,room_amenities#cleanliness,room_amenities#comfort,room_amenities#quality,room_amenities#miscellaneous,facilities#general,facilities#prices,facilities#design&features,facilities#cleanliness,facilities#comfort,facilities#quality,facilities#miscellaneous,service#general,location#general,food&drinks#prices,food&drinks#quality,food&drinks#style&options,food&drinks#miscellaneous
"Bữa tối ở nhà hàng buffet hải sản rất ngon. Phục vụ rất chuyên nghiệp.Tôi rất hài lòng về dịch vụ ở đây.Đồ ăn ngon. Nhân viên lịch sự lễ phép. Sẽ quay lại vào lần tiếp theo.Khách sạn có vị trí thuận tiện, view rất rộng và đẹp.Sẽ giới thiệu cho người thân và bạn bè",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"Ở đây đồ ăn với nước uống ngon, phù hợp giá tiền; dịch vụ tốt, nhân viên nhiệt tình ( đặc biệt là chị Vy hỗ trợ rất tận tình và chu đáo)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"Khách sạn thoải mái, sạch đẹp, nhân viên nhiệt tình, gần gũi, các món ăn hợp của nhà hàng trong khách sạn ngon, hợp khẩu vị. Vị trí khách sạn nằm ở trung tâm thành phố thuận tiện cho việc di chuyển, có view nhìn ra sông Sài Gòn.",1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
"Thức ăn ở nhà hàng rất ổn, nhân viên Nam và Minh phục vụ nhiệt tình chu đáo .Cảm ơn 2 em . Buổi ăn hôm nay hợp khẩu vị của mình và gia đình. Không gian nhà hàng ấm cúng thiết kế hiện đại. Mình sẽ quay lại vào lần sau.",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Đồ ăn đa dạng phong phú hơn, hải sản cũng tươi ngon, order các món bò, hải sản đều được các bạn phục vụ rất nhanh. Nhân viên nhiệt tình hỏi thăm khách dùng bữa có hợp miệng hay không. Đặc biệt là chị Yến rất thân thiện, chuyên nghiệp, quan tâm khách rất ân cần chu đáo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Khách sạn đẹp, vị trí trung tâm, nhân viên cực kỳ thân thiện, đồ ăn rất ngon, giá phù hợp. Sẽ quay tiếp tục trở lại lần thứ 3. Cảm ơn Ms Văn Reception, Ms Hoa, Vân & Mr Duy đã Take care cho chúng tôi 3N2Đ!",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"Các anh chị Tính, Thanh, Phương , My, Vinh, Trâm các anh chị nhân viên nhiệt tình, take care khách mời chuyên nghiệp,thân thiện tạo cảm giác thoải mái cho mọi người, chuẩn bị chu đáo và sạch sẽ. Xin cảm ơn",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Vị trí ngay trung tâm quận 1 nên không mất thời gian đi taxi đến các địa điểm ăn uống, rất thuận tiện để đi mua sắm. Nhân viên rất thân thiện và luôn sẳn sàng phục vụ. Buổi tối thì quá náo nhiệt và ồn. Buổi sáng thì yên tĩnh và dễ chịu, bữa sáng ở nhà hàng cũng khá ngon, đặc biệt là phục vụ cà phê ngon.",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"Vị trí ngay trung tâm HCMC, phòng sạch sẽ.Lễ tân checkin nhanh gọn và thân thiện, có nước welcome drink.Nếu quay lại tôi sẽ chọn tiếp nơi đây.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Tôi đến đây khi công ty chúng tôi tổ chức hội nghị khách hàng; nhân viên ở đây và các kỹ thuật viên đã giúp đỡ chúng tôi rất nhiệt tình, chu đáo. Không gian tổ chức sang trọng khiến các khách hàng khá hài lòng. Ngoài ra phục vụ bữa trưa cũng khá ngon miệng.",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Đến với buffet hải sản tại nhà hàng parkview vào buổi cuối tuần cùng gia đình. Ấn tượng với cac bạn phục vụ luôn niềm nở với khách hàng, luôn chu đáo và ân cần hỏi han. Đồ ăn tươi ngon. Cảm ơn team parkview vì trải nghiệm tuyệt vời tối nay: Khánh, Cường, Cang và Vỹ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Không đa dạng các món ăn chính nhưng tương đối phù hợp để các bạn lựa chọn. Nổi bật là quầy sashimi tươi ngon và tôm hùm săn chắc. Ở đây còn có món phở chọc trời nổi tiếng một thời. Không gian sang trọng. Nhân viên nhiệt tình.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
Mình khá vui khi đến Sky bar trải nghiệm đồ ăn và thức uống ở đây. Có bạn nhân viên phục vụ tên Thuý Duy rất niềm nỡ với khách hàng. Mình sẽ quay lại trải nghiệm và sử dụng nhiều dịch vụ của khách sạn thêm. Cảm ơn đã cho mình một ngày tuyệt vời,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tôi đã đến đây nhiều lần nhưng chỉ sử dụng dịch vụ nhà hàng.  Đây là lần đầu tôi ở lại khách sạn.  Thật tuyệt vời. Sạch sẽ, khung cảnh nhìn ra thành phố quá đẹp, nhân viên thân thiện và buffe tại nhà hàng quá chất lượng.  Tôi sẽ quay lại đây mỗi khi tới Sài Gòn",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Các bạn ở nhà hàng lầu 3 rất nhiệt tình, lần đầu tiên tôi đến các bạn đã hướng dẫn rất tận tình. Đặc biệt món cà phê muối rất ngon và thú vị. Cảm ơn bạn Hà, Ý, An đã recommend cho tôi và gia đình. Phòng ốc rất sạch sẽ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Nhà hàng MM món ăn vô cùnv đa dạng và ngon. Nhiều loại món. Trang trí rất đẹp mắt. Không gian nhà hàg sang trọng. Các bạn nhân viedn phục vụ tận tình và chu đáo. Các bạn luôn vui vẻ và thân thiện. Có bạn Trực, Nhất , Hân rất chu đáo. Cảm ơn các bạn",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Nice and good services. Thức ăn ngon. Nhân viên pjujc vụ nhiệt fifnh. Không gian khách sạn thoáng máy. Nhạc hay. Cam onncac bạn nhan vien team banquet Tính. Thanh, Phương, Trâm. Vinh, Hoàng, thx you for all",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Tôi và gia đình đi ăn buffee tối vào ngày 27/12, đồ ăn ngon và bài trí đẹp mắt. Đặc biệt cảm ơn anh nhân viên Toan Nguyen đã chào đón chúng tôi rất nhiệt tình hướng dẫn và thân thiện. Sẽ quay lại khi có dịp!",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Mình tham gia chương trình Gathering with Sheraton vào sáng thứ 7 hàng tuần. Mọi người chuẩn bị dịch vụ chu đáo và dễ thương đó chứ nhỉ? Mình ko có ở đây nhưng chỉ tham gia vì được một staff trong chương trình rủ. Sau khi đi buổi đầu thì mình có trải nghiệm cơ sở vật chất hoàn toàn ổn vì đây là khách sạn 5 sao với mình cũng ko có yêu cầu gì cao, lại còn quen được thêm nhiều người bạn mới nữa. Vui.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Khách sạn tốt, ngay trung tâm , có nhiều nơi để vui chơi ăn uống , phòng ngủ thoải mái giường rộng rãi , phòng tắm sạch sẽ .  phục vụ nhiệt tình, đồ ăn nấu hợp khẩu vị . Có dịp tôi sẽ quay lại see you",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
"Các phòng đều rất đẹp, dịch vụ rất tuyệt tại quầy lễ tân và nhà hàng.Các vị trí là veey tốt. Tôi đã có một lịch trình bận rộn và ít thời gian tôi có được gần các điểm tham quan địa phương: chợ địa phương, quán cà phê, đại lộ chính, vv Vị trí tuyệt vời!",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Yếu tố lịch sử văn hóa và kiến trúc là ấn tượng nhất, dịch vụ rất địa phương và vô cùng thân thiện. Nhà mình thích ngồi trên nhà hàng The Nest, hồ bơi pool bar Rooty và cafe Bason cũng rất đẹp. Nói chung hài lòng lắm!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lần đầu đến trải nghiệm buffet tại parkview khiến mình rất bất ngờ đặc biệt bởi dịch vụ đến từ các bạn nhân viên Khánh Cường Vỹ Cang và Hương. sự đón tiếp chu đáo nồng nhiệt và luôn support gia đình mình trong khi mình dùng bữa ở đây. highly recommended mọi người đến dùng thử. đồ ăn ngon hợp khẩu vị,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"không gian và dịch vụ rất tốt, khách sạn sạch đẹp. gối và đệm rất êm, vị trí gần trung tâm, đi lại tiện lợi, tôi rất thích ở đây, mong rằng sẽ có thật nhiều trải nghiệm ở đây những lần tiếp theo khi tôi đến thành phố hồ chí minh. cảm ơn khách sạn và nhân viên tại đây!",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Khách sạn phục vụ chu đáo,lịch sự. Phòng sạch sẻ, trang trí đẹp mắt. các món ăn ở nhà hang Spice Việt rất ngon miệng, hợp khẩu vị đặc biệt món cơm sườn bì nhà hàng rất ngon. Sẽ giới thiệu cho bạn bè đến",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dịch vụ khách sạn tốt, nhân viên thân thiện, nhiệt tình.Phòng chuẩn sạch sẽ view đep.Tuy nhiên buffer sáng cần phong phú hơnCó sân chơi cho trẻ em rộng rãi. Tích hợp khu shopping tiện lợiSẽ quay lại lần sau.",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0
"Cảm thấy vui vẻ, bữa sáng khá ổn.View phòng hướng công viên rất đẹp. Phòng rộng và có hệ thống đèn bé rất thích.Lần sau sẽ lại đến trãi nghiệm.Nhân viên phục vụ tận tình vui vẻ.Lần quay lại này đc trải nghiệm nhiều hơn do tình hình dịch ổn định.",1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Lần đầu đến SG với bạn và chọn New world làm điểm đến thì mình cảm thấy nhân viên không chỉ nhiệt tình mà còn rất chu đáo. Từ mọi góc nhỏ như hồ bơi, Các bạn bartender Thịnh Bảo Hoàng dễ thương lắm. Love",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Buổi tối thật là ấm cúng của hai cha con chúng tôi. Chúng tôi được thưởng thức những món ăn ngon, đa dạng , Hải sản tươi. Ngoài ra, nhân viên phục vụ chu đáo, nhiệt tình, ấn tượng là bạn Nhất, Trực, Đạt.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Đội ngũ nhân viên của khách sạn rất chu đáo & thân thiện. Phòng sạch sẽ, sang trọng, các món ăn khá đa dạng và vừa miệng. Ở đây có nhà hàng buffet ở tầng 9 rất ngon. Đây là một lựa chọn tốt cho các doanh nhân và khách du lịch nước ngoài.",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Tiêng nhac piano lãng mạng cùng với không gian sang trọng là cảm nhận của tôi khi đến sãnh sheraton các bạn lễ tân dễ thương khu vực sãnh chờ rộng rai sang trọng món nước ngon phuc vụ chu đáo tui sẽ dưa gia đình đên đay đẽ dùng bufffee thank you so much ,",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Thật bất ngờ khi các bạn nhân viên đã chuẩn bị sinh nhật dành cho gia đình mình khiến cho gia đình mình rất bất ngờ và cảm thấy ấm cúng. Dịch vụ rất tuyệt, phục vụ chu đáo ân cần luôn hỗ trợ hết mình: Khánh, Hương, Vy, Tiến vì buổi tối nay. đồ ăn ngon với nhiều sự lựa chọn hợp khẩu vị",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Tôi rất vui vì được fitness team mời tham gia hoạt động activity aqua pilates cuối tuần này, hoạt động thật sự rất vui và bổ ích, đây là lần đầu tiên tôi tham gia, không gian sang trọng, nhân viên và team rất thân thiện, tôi có thể kết nối nhiều người, chắc chắn tôi sẽ tham gia tiếp vào tuần sau. Cảm ơn ban lãnh đạo và fitness team đã tạo ra hoạt động bổ ích và giải trí này",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Phụ vụ tốt, nhanh. Đặc biệt ấn tượng bạn Vy, bạn Như. Các bạn khác cũng rất tận tâm, chuyên nghiệp. Tôm hùm canada tươi, cua tươi.Không gian tốt, nhẹ nhàng. Mặt bằng chung các món khá ổn, tuy nhiên nước chấm có vị chưa được ngon lắm.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"Vị trí của khách sạn rất thuận tiện đi các địa điểm trung tâm, kế bên là sông Sài Gòn. Phục vụ của nhân viên rất nhiệt tình, giao tiếp Tiếng Anh tốt. Và điều mình thích nhất là cách trang trí phòng ấn tượng, lạ mắt",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Khách sạn đẹp, phòng ở rộng rãi, thoải mái. Các nhân viên nhiệt tình, luôn giúp đỡ khi cần, đặc biệt là bạn Trân và Vy lễ tân. Hồ bơi view đẹp và bạn có thể thưởng thức các loại coktail và đồ ăn trên đây rất tuyệt, ăn sáng ngon, sẽ quay lại nếu đến Tp. HCM❤️",1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Nhân viên receptionist đến bellman’s rất nhiệt tình. Hỗ trợ nhiệt tình các dịch vụ bên ngoài của khách hàng, ví dụ: đem đến tận phòng thức ăn khách oder bên ngoài… Về cơ sở vật chất: không gian thoáng và tone nâu sang trọng. Quầy bar ở đây nên thử một lần, nhất định bạn sẽ quay lại lần nữa",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Hôm nay ghé Renaissance sài gòn để tham gia sự kiện của Tiktok. Khách sạn đẹp, sạch sẽ, chuyên nghiệp. Nhân viên banquet Vy, Âu, Thanh, Yến Nhi, Tính, Minh Nhật, Trâm rất chu đáo, chăm sóc tận tình. Highly recommend mọi người trải nghiệm nha",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"- Nhà hàng có không gian trọng, ấm cúng, bố trí quầy kệ dễ dàng cho thực khách.- Đồ ăn ngon, đa dạng, đầy đủ các món Á, Âu.- Giá cả tương đối rẻ so với mặt bằng chung.- Nhân viên phục vụ chu đáo, tận tình, thân thiện, dễ thương. Tên nhân viên: Đạt, Thảo, Như, Xuân Vy,...",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Nhân viên thân thiện, tích cực hỗ trợĐồ ăn ngon, trang trí đẹpNước uống ngon, rượu ngonKhông gian yên tĩnh, sạch sẽ, view đẹp",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Ổn , phòng ngủ sạch , dễ thương , nhân viên lịch sự . Thức ăn ngon , vệ sinh , tươi mát. Có hệ thống an ninh. An toàn, có bảo vệ , tiếp tân có trình độ , biết hỏi thăm khách hàng khi gặp sự cố. Cũng ok",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Mình Đã và đang sử dụng các dịch vụ ở đây. Phòng rất sạch sẽ, tươm tất. (Cần thêm cây treo khăn) sẽ tốt hơn. Buffet sáng rất nhiều món để chọn lựa, nhân viên phục vụ rất tốt. Buffet tối Hấp dẫn và đa dạng khoong kém. Mình được Quốc Đạt ở bộ phận lễ Tân tư vấn và tiếp đón rất tốt. Các bạn khác cũng rất dễ thương và nhanh nhạy trong việc giúp đỡ khách. Mình sẽ quay lại lần tới .",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"Vừa rồi tôi đã đến La Vela để ở. Không gian khách sạn rất sạch sẽ được bày trí Tết rất đẹp. Giá cả hợp lí với tiêu chuẩn 5 sao đáng để tới trải nghiệm, lại còn gần trung tâm nữa. Nhân viên thì rất nhiệt tình và dễ thương luôn tươi cười với khách. Nên đây sẽ là 1 nơi đáng để quay trở lại nha.",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Dịch vụ rất tốt ,dũng và đức  - hai bạn đứng ngay của rất nhiệt tình và chu đáo khiến trải nghiệm mình tốt hơn.không gian rất đẹp đồ uống cũng rất ngon tụi mình đã có khoảng thời gian xả stress và trò chuyện rất vui.mọi thứ tuyệt vời .mình sẽ quay lại tks",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Đây là một khách sạn xinh đẹp và độc đáo, với đội ngũ nhân viên chu đáo và hữu ích, những người không thể làm đủ cho bạn. Đặc biệt thích khu vực hồ bơi trên tầng thượng, mặc dù có một chút gió lộng gió ở đó. Chắc chắn sẽ ở lại đây một lần nữa.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Khách sạn sang trọng, tiền sảnh rất đẹp và hoành tráng. Hồ bơi vô cực có view city vô cùng xịn xò. Trải nghiệm tại đây tuyệt vời, nhân viên rất chu đáo đặc biệt là nhân viên tên Long đã hỗ trợ rất nhiều cho tôi",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"Phục vụ tốt,phòng óc ok hài lòng, cam ơn cám ơn cám ơn, fix lại cái phần đánh giá lại đi trời ơi đâu phải ai củng rảnh ngồi đánh đủ 200 ký tư đâu xem lại đi đừng bắt khách hàng quá dài dòng hiến kế cho khách sạn free đấy.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình và gia đình ở khách sạn này 2 ngày, mọi thứ từ bữa sáng, phòng ở, phòng tập gym đều rất ok, nhưng để thực sự ấn tượng thì phải nói tới hồ bơi vô cực trên sân thượng khách sạn, phải nói đẹp  thôi rồi luôn. khoảng 16h chiều mà lên bơi thì nhức nách. Cũng phải có lời khen cho nhà hàng Âu ở lầu T2, không gian sang trọng, đẳng cấp, thức ăn good, dịch vụ thì trên cả tuyệt vời. Nói chung là điểm 10 cho một trải nghiệm tuyệt vời.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"Đồ ăn tươi ngon, dịch vụ chăm sóc khách hàng tốt. Nhân viên rất nhiệt tình và luôn có mặt. Khách sạn view đẹp và nằm ở trung tâm, rất phù hợp. Bạn Khương, Thanh, Tính, Âu phục vụ rất nhiệt tình, luôn chăm sóc khách hàng tốt trong buổi hội thảo và trong thời gian tea break.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"Đội ngũ nhân viên khách sạn nhiệt tình, hỗ trợ du khách hết mình trong khả năng. Vào ngày ra sân bay, tuy hành lý của đoàn chúng tôi rất nhiều và nặng nhưng mọi người vẫn chuyên nghiệp đưa hành lý ra xe an toàn. Đặc biệt 2 bellboy là Nhân và Thuỵ vẫn luôn tươi cười với chúng tôi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Phòng họp được setup theo như yêu cầu của bên mình. Không gian ấm áp. Đồ ăn ngon. Nước uống nhiều loại. các bạn phục vụ rất nhiệt tình, hỗ trợ tụi mình rất nhiều. Thanh, Âu, Nhi, Trâm cám ơn các bạn nhiều ra. mình mong ngày họp ngày mai vẫn sẽ tốt đẹp",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
